"Datum","Land","Wert","Verzeichnis","Haupttyp"
"2013-06-24","China",66480,"GKV","6"
"2013-06-24","China",140513,"GKV","2"
"2013-06-24","China",251854,"GKV","2"
"2013-06-24","Slowenien",136800,"GKV","2"
"2013-06-25","China",28000,"GKV","1"
"2013-06-25","China",629880,"GKV","6"
"2013-06-25","China",1448979,"GKV","6"
"2013-06-25","Israel",20432,"ML (GKV)","21"
"2013-06-25","Grossbritannien",140204,"GKV","2"
"2013-06-25","Grossbritannien",140204,"GKV","2"
"2013-06-27","Grossbritannien",10568,"GKV","1"
"2013-06-26","Russland",264000,"GKV","2"
"2013-06-26","Russland",90000,"GKV","2"
"2013-06-26","Russland",138724,"GKV","2"
"2013-06-26","Vereinigte Arabische Emirate",3960,"ML (GKV)","3"
"2013-06-26","Vereinigte Arabische Emirate",10500,"ML (GKV)","1"
"2013-07-02","Russland",150000,"GKV","6"
"2013-06-26","Frankreich",520,"5.2","2"
"2013-06-26","Brasilien",215000,"GKV","2"
"2013-06-27","Angola",3753,"GKV","2"
"2013-06-27","Südafrika",11830,"GKV","6"
"2013-06-27","Italien",122470,"ML (GKV)","11"
"2013-06-27","Indonesien",144354,"GKV","6"
"2013-06-27","Angola",29807,"ML (GKV)","10"
"2013-06-27","Italien",68,"ML (GKV)","11"
"2013-06-27","China",43400,"GKV","9"
"2013-06-27","Deutschland",68,"ML (GKV)","21"
"2013-06-27","China",208321,"GKV","2"
"2013-06-28","Saudi-Arabien",1000000,"5.2","2"
"2013-06-28","Indien",1102,"5.1","1"
"2013-06-28","Indien",1102,"5.1","1"
"2013-06-28","Vietnam",1406946,"ML (GKV)","11"
"2013-06-28","Mexiko",10977,"GKV","2"
"2013-06-28","Iran",6223,"unbekannt",""
"2013-06-28","Indien",103000,"GKV","2"
"2013-06-28","Südkorea",343000,"GKV","6"
"2013-07-01","Russland",307869,"GKV","2"
"2013-07-01","Israel",19200,"GKV","5"
"2013-07-01","Russland",789800,"GKV","2"
"2013-07-01","Russland",1063900,"GKV","2"
"2013-07-02","Deutschland",36490,"GKV","0"
"2013-07-02","Grossbritannien",7488,"ML (GKV)","10"
"2013-07-02","Taiwan",69,"ML (GKV)","21"
"2013-07-02","Russland",696580,"GKV","2"
"2013-07-05","Russland",31467,"5.1","1"
"2013-07-03","China",2561,"GKV","6"
"2013-07-03","Brasilien",545519,"GKV","6"
"2013-07-03","Russland",140266,"GKV","2"
"2013-07-03","Thailand",514390,"GKV","2"
"2013-07-03","Russland",126680,"GKV","2"
"2013-07-03","Südafrika",5000,"ML (GKV)","4"
"2013-07-03","Südkorea",424800,"GKV","6"
"2013-07-03","Israel",297644,"GKV","2"
"2013-07-04","Pakistan",1845,"GKV","2"
"2013-07-04","Russland",171981,"ML (GKV)","1"
"2013-07-04","Russland",299936,"GKV","2"
"2013-07-04","Vereinigte Arabische Emirate",25650,"ML (GKV)","1"
"2013-07-05","Taiwan",8088,"GKV","2"
"2013-07-05","Uruguay",6790,"5.1","1"
"2013-07-05","Argentinien",3050,"5.1","1"
"2013-07-05","USA",720774,"GKV","2"
"2013-07-05","Brasilien",6860,"GKV","6"
"2013-07-05","Chile",348000,"GKV","6"
"2013-07-05","Kasachstan",7760,"GKV","6"
"2013-07-05","Kasachstan",9675,"GKV","6"
"2013-07-08","Ungarn",293250,"GKV","2"
"2013-07-08","China",507309,"GKV","6"
"2013-07-08","Indien",177600,"GKV","2"
"2013-07-08","Ecuador",46980,"ML (GKV)","10"
"2013-07-08","USA",720774,"GKV","2"
"2013-07-09","Kroatien",1019075,"GKV","2"
"2013-07-10","Südafrika",729672,"GKV","7"
"2013-07-10","Russland",92000,"GKV","2"
"2013-07-10","Brasilien",460023,"GKV","6"
"2013-07-11","Russland",1100,"GKV","2"
"2013-07-11","Russland",3500,"GKV","2"
"2013-07-11","Indien",1165000,"GKV","2"
"2013-07-11","China",241783,"GKV","2"
"2013-07-12","China",380000,"GKV","6"
"2013-07-12","Chile",23200,"GKV","6"
"2013-07-12","Chile",18560,"GKV","6"
"2013-07-12","Malaysia",1374,"5.1","1"
"2013-07-12","USA",22766,"ML (GKV)","11"
"2013-07-12","Indien",4507,"ML (GKV)","1"
"2013-07-12","Indien",2396,"ML (GKV)","1"
"2013-07-12","Russland",2010883,"GKV","7"
"2013-07-12","Iran",3925,"unbekannt",""
"2013-07-12","Iran",752,"unbekannt",""
"2013-07-12","Russland",591630,"GKV","2"
"2013-07-12","China",687000,"GKV","2"
"2013-09-09","Indien",495000,"GKV","2"
"2013-07-15","Singapur",384309,"GKV","2"
"2013-07-15","Mexiko",516420,"GKV","6"
"2013-07-15","Iran",750,"unbekannt",""
"2013-07-15","Russland",4026648,"GKV","2"
"2013-07-16","Russland",402694,"GKV","2"
"2013-07-16","Russland",402694,"GKV","2"
"2013-07-16","Russland",402694,"GKV","2"
"2013-07-16","Russland",402694,"GKV","2"
"2013-07-16","China",10836,"GKV","3"
"2013-07-16","China",107910,"GKV","3"
"2013-07-16","Grossbritannien",39312,"GKV","3"
"2013-07-16","Israel",548080,"GKV","6"
"2013-07-16","Indien",1102,"5.1","1"
"2013-07-16","Indien",1102,"5.1","1"
"2013-07-16","USA",220000,"GKV","0"
"2013-07-16","China",28524,"GKV","7"
"2013-07-16","Jordanien",15890,"GKV","2"
"2013-07-17","China",76600,"GKV","6"
"2013-07-17","Russland",1347676,"GKV","2"
"2013-07-17","Russland",761424,"GKV","2"
"2013-07-17","Russland",422803,"GKV","2"
"2013-07-17","Vietnam",5000000,"ML (GKV)","22"
"2013-07-17","Singapur",5000000,"ML (GKV)","22"
"2013-07-19","Deutschland",5580,"GKV","0"
"2013-07-18","Russland",357000,"GKV","2"
"2013-07-18","Malaysia",11380,"GKV","5"
"2013-07-18","Russland",1135700,"GKV","2"
"2013-07-18","Brasilien",5664,"GKV","5"
"2013-07-18","China",456000,"GKV","5"
"2013-07-18","China",8000,"GKV","5"
"2013-07-19","Niederlande",350000,"GKV","2"
"2013-07-19","Kolumbien",466117,"GKV","6"
"2013-07-19","Italien",200,"ML (GKV)","22"
"2013-07-19","China",128580,"GKV","6"
"2013-07-25","Taiwan",16000,"GKV","5"
"2013-07-22","Panama",10700,"GKV","5"
"2013-07-22","China",5961,"GKV","2"
"2013-07-24","Indien",13631,"ML (GKV)","1"
"2013-07-24","Indien",1083,"ML (GKV)","3"
"2013-07-24","Indien",2774,"5.1","1"
"2013-07-24","Indien",697,"ML (GKV)","3"
"2013-07-23","Taiwan",480000,"GKV","2"
"2013-07-23","Deutschland",300000,"GKV","2"
"2013-07-23","Niederlande",2537,"GKV","2"
"2013-07-23","Russland",402648,"GKV","2"
"2013-07-23","Niederlande",788,"GKV","2"
"2013-07-23","Brasilien",15000,"5.1","1"
"2013-07-23","Brasilien",16200,"5.1","1"
"2013-07-23","Saudi-Arabien",27056,"GKV","2"
"2013-07-24","Taiwan",285750,"GKV","2"
"2013-07-24","Singapur",491740,"GKV","6"
"2013-07-24","Saudi-Arabien",17020,"ML (GKV)","1"
"2013-07-24","Saudi-Arabien",780,"ML (GKV)","3"
"2013-08-14","Pakistan",73621900,"ML (GKV)","17"
"2013-07-25","Deutschland",1000,"5.2","2"
"2013-07-29","Algerien",135000,"ML (GKV)","4"
"2013-07-25","Deutschland",400000,"GKV","2"
"2013-07-25","Niederlande",28729,"GKV","2"
"2013-08-19","Brasilien",805000,"GKV","0"
"2013-08-19","USA",955,"GKV","0"
"2013-11-07","China",310000,"GKV","0"
"2013-07-26","Weissrussland",53033,"GKV","2"
"2013-07-26","Weissrussland",11250,"GKV","2"
"2013-07-26","Indien",165000000,"ML (GKV)","10"
"2013-07-26","Israel",314960,"GKV","6"
"2013-07-29","Russland",234315,"GKV","2"
"2013-07-29","China",203360,"GKV","6"
"2013-07-29","Japan",415000,"GKV","3"
"2013-07-30","Taiwan",43050,"GKV","9"
"2013-07-30","Italien",35814,"GKV","2"
"2013-07-30","Turkmenistan",3950,"GKV","2"
"2013-07-30","Russland",77550,"GKV","2"
"2013-07-30","Deutschland",14487,"GKV","0"
"2013-10-30","Pakistan",538025,"GKV","5"
"2013-10-30","Aserbaidschan",12340,"GKV","6"
"2013-07-31","Russland",4019400,"GKV","2"
"2013-07-31","Tunesien",3960,"ML (GKV)","10"
"2013-07-31","Madagaskar",650,"ML (GKV)","1"
"2013-07-31","Madagaskar",120,"ML (GKV)","3"
"2013-08-02","Brasilien",3284,"5.1","1"
"2013-08-02","Brasilien",1642,"5.1","1"
"2013-08-02","USA",45532,"ML (GKV)","11"
"2013-08-02","Malaysia",11295,"GKV","6"
"2013-08-02","Malaysia",11472,"GKV","6"
"2013-08-05","Slowakei",535354,"GKV","6"
"2013-08-06","Singapur",5700,"5.1","1"
"2013-08-06","Russland",408590,"GKV","6"
"2013-08-06","Brasilien",511500,"GKV","6"
"2013-08-06","Brasilien",661095,"GKV","6"
"2013-08-23","Island",1032,"5.2","2"
"2013-08-06","China",524118,"GKV","2"
"2013-08-07","China",940000,"GKV","2"
"2013-08-07","Iran",3941,"unbekannt",""
"2013-08-08","Taiwan",148800,"GKV","5"
"2013-08-08","Pakistan",4917,"GKV","7"
"2013-08-08","Brasilien",38517,"GKV","2"
"2013-08-08","Deutschland",1635,"GKV","2"
"2013-08-08","Taiwan",6577,"GKV","2"
"2013-08-09","Grossbritannien",597933,"GKV","2"
"2013-08-09","Deutschland",419905,"GKV","2"
"2013-08-09","Deutschland",418757,"GKV","2"
"2013-08-09","Indonesien",255893,"GKV","6"
"2013-08-09","Kroatien",888100,"GKV","2"
"2013-08-09","Portugal",33500,"ML (GKV)","4"
"2013-08-09","Israel",6600,"GKV","1"
"2013-08-12","Deutschland",1217,"GKV","2"
"2013-08-12","Rumänien",20080,"GKV","6"
"2013-08-12","Rumänien",8723,"GKV","6"
"2013-08-12","Rumänien",7500,"GKV","6"
"2013-08-12","Kuwait",110000,"GKV","5"
"2013-08-12","Uruguay",1435,"5.1","1"
"2013-08-12","Thailand",95310,"GKV","3"
"2013-08-13","Brasilien",2880,"5.1","1"
"2013-08-13","Russland",338580,"GKV","2"
"2013-08-13","Russland",338580,"GKV","2"
"2013-08-13","Russland",338580,"GKV","2"
"2013-08-13","Russland",338580,"GKV","2"
"2013-08-13","Tansania",100,"ML (GKV)","3"
"2013-08-13","Thailand",168462,"GKV","2"
"2013-08-13","Brasilien",353375,"GKV","2"
"2013-08-13","Estland",292602,"GKV","2"
"2013-08-13","Uganda",43750,"GKV","9"
"2013-08-13","Iran",6995,"unbekannt",""
"2013-08-13","Russland",218900,"GKV","2"
"2013-08-14","Brasilien",150722,"GKV","2"
"2013-08-14","China",163000,"GKV","2"
"2013-08-14","China",76054,"GKV","2"
"2013-08-14","Israel",152000,"ML (GKV)","3"
"2013-08-14","China",4712,"GKV","2"
"2013-08-14","China",42026,"GKV","2"
"2013-08-15","Indien",7325,"5.1","1"
"2013-08-22","Indien",5000,"GKV","5"
"2013-08-15","China",1064760,"GKV","2"
"2013-08-15","Marokko",307000,"5.2","2"
"2013-08-19","Grossbritannien",11000,"GKV","0"
"2013-08-19","Kanada",18265,"ML (GKV)","1"
"2013-08-19","Indien",2448000,"GKV","2"
"2013-08-19","China",710000,"GKV","2"
"2013-08-19","Nigeria",35000,"GKV","9"
"2013-08-20","Iran",150,"unbekannt",""
"2013-08-20","Thailand",5330,"5.1","1"
"2013-08-20","Iran",50,"unbekannt",""
"2013-08-21","Taiwan",3000,"5.1","1"
"2013-08-21","Taiwan",2250,"5.1","1"
"2013-08-21","Taiwan",1015,"5.1","1"
"2013-08-21","Russland",123373,"GKV","2"
"2013-08-21","Russland",127113,"GKV","2"
"2013-08-21","China",432000,"GKV","2"
"2013-08-21","China",1436400,"GKV","3"
"2013-08-21","Israel",682400,"GKV","2"
"2013-08-21","Indien",6380,"GKV","2"
"2013-08-21","Indien",2000,"GKV","2"
"2013-08-22","Vietnam",56450,"GKV","2"
"2013-08-22","China",164488,"GKV","7"
"2013-08-22","Vereinigte Arabische Emirate",11515,"5.1","1"
"2013-08-22","China",2574000,"GKV","2"
"2013-08-22","Weissrussland",106382,"GKV","7"
"2013-08-22","Israel",7350,"ML (GKV)","16"
"2013-08-23","Indien",570000,"GKV","2"
"2013-08-23","Pakistan",10735,"GKV","6"
"2013-08-23","China",415000,"GKV","2"
"2013-08-23","China",280000,"GKV","2"
"2013-08-23","Indien",87000,"GKV","2"
"2013-08-26","Singapur",2500,"GKV","1"
"2013-08-26","Singapur",4200,"GKV","1"
"2013-08-26","Slowenien",8816039,"GKV","1"
"2013-08-26","Niederlande",14000,"GKV","0"
"2013-08-26","Südafrika",160000,"GKV","7"
"2013-08-26","China",790370,"GKV","2"
"2013-08-26","Pakistan",15419,"GKV","2"
"2013-08-30","China",4950,"GKV","7"
"2013-08-27","Weissrussland",172785,"GKV","2"
"2013-08-27","China",4044,"5.1","1"
"2013-08-27","Russland",2279430,"GKV","2"
"2013-08-27","Brasilien",1,"GKV","9"
"2013-08-27","Brasilien",152496,"GKV","2"
"2013-08-27","China",590000,"GKV","2"
"2013-08-28","USA",1,"5.1","1"
"2013-08-28","Katar",6825,"5.1","1"
"2013-08-28","Katar",9100,"5.1","1"
"2013-08-28","Brasilien",9953,"GKV","6"
"2013-08-28","China",241000,"GKV","3"
"2013-08-29","Thailand",341340,"GKV","6"
"2013-08-29","Deutschland",5831,"5.1","1"
"2013-08-29","USA",1901000,"GKV","0"
"2013-08-30","Indien",5350,"ML (GKV)","1"
"2013-08-30","Argentinien",1,"5.1","1"
"2013-08-30","Indien",3885,"ML (GKV)","1"
"2013-09-02","Hong Kong",28095.76,"GKV","5"
"2013-09-02","China",164488,"GKV","7"
"2013-09-02","Brasilien",582950,"GKV","2"
"2013-09-02","Grossbritannien",55780,"GKV","3"
"2013-09-02","Israel",26252,"GKV","3"
"2013-09-03","Deutschland",480691,"GKV","2"
"2013-09-03","Brasilien",19760,"GKV","1"
"2013-09-03","Indien",276000,"GKV","2"
"2013-09-03","China",149780,"GKV","2"
"2013-09-03","Brasilien",3504,"ML (GKV)","14"
"2013-09-03","Thailand",95309,"GKV","3"
"2013-09-03","China",1340000,"GKV","2"
"2013-09-03","China",1410000,"GKV","2"
"2013-09-03","Russland",1200250,"GKV","2"
"2014-02-26","China",265,"GKV","5"
"2014-02-26","Israel",140,"ML (GKV)","11"
"2014-02-26","Südkorea",90,"ML (GKV)","11"
"2013-09-03","China",106325,"GKV","6"
"2013-09-03","China",77750,"GKV","6"
"2013-09-03","China",210729,"GKV","6"
"2013-09-04","Tschechien",38940,"ML (GKV)","14"
"2013-09-04","Taiwan",333903,"GKV","2"
"2013-09-04","Taiwan",349746,"GKV","2"
"2013-09-04","Katar",8139,"5.1","1"
"2013-09-04","China",825000,"GKV","2"
"2013-09-04","Malaysia",31000,"ML (GKV)","4"
"2013-09-05","Österreich",1,"GKV","1"
"2013-09-05","China",700000,"GKV","2"
"2013-09-05","Russland",1099947,"GKV","2"
"2013-09-05","China",1209090,"GKV","2"
"2013-09-05","Slowenien",1,"ML (GKV)","4"
"2013-09-05","Slowenien",20658,"ML (GKV)","4"
"2013-09-05","China",7416.45,"GKV","2"
"2013-09-05","China",6014.65,"GKV","2"
"2013-09-06","Indien",117179,"GKV","7"
"2013-09-06","Brasilien",653719,"GKV","6"
"2013-09-06","Russland",431890,"GKV","6"
"2013-09-06","Indien",408000,"GKV","2"
"2013-09-06","Brasilien",181051,"GKV","2"
"2013-09-09","Russland",303965,"GKV","2"
"2013-09-09","Indien",1,"ML (GKV)","13"
"2013-09-09","China",1163000,"GKV","2"
"2013-09-09","Deutschland",67,"ML (GKV)","21"
"2013-10-30","Kasachstan",811115,"ML (GKV)","13"
"2013-09-09","China",1691340,"GKV","2"
"2013-09-09","China",588000,"GKV","2"
"2013-09-10","China",548000,"GKV","2"
"2013-09-10","Russland",587150,"GKV","2"
"2013-09-10","Russland",88135,"GKV","7"
"2013-09-10","Deutschland",2465,"ML (GKV)","21"
"2013-09-10","Iran",156240,"unbekannt",""
"2013-09-10","Finnland",68,"GKV","5"
"2013-09-10","Russland",85537,"GKV","2"
"2013-09-10","Deutschland",20925,"GKV","0"
"2013-09-11","China",2909000,"GKV","2"
"2013-09-11","Singapur",109780,"GKV","5"
"2013-09-11","Tschechien",378750,"ML (GKV)","14"
"2013-09-18","Israel",19200,"GKV","5"
"2013-09-11","Philippinen",625000,"GKV","2"
"2013-09-12","Bosnien-Herzegowina",48145,"GKV","6"
"2013-09-12","China",164488,"GKV","7"
"2013-09-12","China",290000,"GKV","6"
"2013-09-13","Indonesien",299925,"GKV","5"
"2013-09-13","Indien",7228,"GKV","2"
"2013-09-13","China",277356,"GKV","3"
"2014-02-26","Libanon",1500,"GKV","5"
"2013-09-16","Israel",1116,"ML (GKV)","7"
"2013-09-16","Russland",942028,"GKV","2"
"2013-09-16","Slowenien",40000,"5.2","2"
"2013-09-16","Indien",28780,"GKV","2"
"2013-09-17","Russland",490536,"GKV","6"
"2013-09-17","China",174394,"GKV","6"
"2013-09-17","Russland",443723,"GKV","6"
"2013-09-17","Bulgarien",6000,"GKV","2"
"2013-09-17","Singapur",4200,"GKV","1"
"2013-09-17","Thailand",2032,"GKV","1"
"2013-09-17","Kroatien",30885,"GKV","2"
"2013-09-17","Taiwan",69000,"GKV","5"
"2013-09-18","Indonesien",4410,"5.1","1"
"2013-09-18","Indien",1000,"ML (GKV)","13"
"2013-09-18","Thailand",15312,"GKV","6"
"2013-09-18","USA",38000,"GKV","0"
"2013-09-18","Kolumbien",3384,"5.1","1"
"2013-09-18","Kolumbien",17177,"5.1","1"
"2013-09-18","Brasilien",267428,"GKV","2"
"2013-09-18","Brasilien",267428,"GKV","2"
"2013-09-18","Thailand",168462,"GKV","2"
"2013-09-18","Kanada",2500000,"ML (GKV)","14"
"2013-09-18","Brasilien",262412,"GKV","2"
"2013-09-19","Brasilien",572604,"GKV","2"
"2013-09-19","Russland",32500,"GKV","7"
"2013-09-19","Frankreich",12000,"GKV","0"
"2013-09-19","Iran",7290,"unbekannt",""
"2013-09-19","China",743525,"GKV","2"
"2013-09-19","Russland",385640,"GKV","2"
"2013-09-19","China",758114,"GKV","2"
"2013-09-19","Kroatien",460700,"GKV","6"
"2013-09-20","Algerien",85000,"ML (GKV)","4"
"2013-09-20","Neuseeland",5260,"5.1","1"
"2013-09-20","Israel",6329,"ML (GKV)","4"
"2013-09-23","Frankreich",1100,"5.1","1"
"2013-09-23","China",67500,"GKV","6"
"2013-09-23","Italien",68,"ML (GKV)","21"
"2013-09-23","China",498000,"GKV","2"
"2013-09-23","China",531447,"GKV","2"
"2013-09-23","China",570000,"GKV","2"
"2013-09-23","China",560000,"GKV","2"
"2013-09-24","Estland",8400,"GKV","6"
"2013-09-24","Deutschland",5852,"5.1","1"
"2013-09-24","Brasilien",700000,"GKV","2"
"2013-09-24","China",17775,"GKV","2"
"2013-09-24","Russland",140292,"GKV","2"
"2013-09-24","Russland",130895,"GKV","2"
"2013-09-24","Estland",504460,"GKV","6"
"2013-09-24","Brasilien",63800,"GKV","0"
"2013-09-24","Katar",5199,"GKV","6"
"2013-09-25","China",164488,"GKV","7"
"2013-09-25","Russland",89520,"GKV","7"
"2013-10-01","Vereinigte Arabische Emirate",2300,"5.2","2"
"2013-09-26","Südafrika",573250,"GKV","6"
"2013-09-26","Guatemala",44560,"GKV","3"
"2013-09-26","Mexiko",682620,"GKV","2"
"2013-09-27","Portugal",65880,"GKV","2"
"2013-09-27","Russland",550000,"GKV","2"
"2013-09-27","Deutschland",287574,"ML (GKV)","6"
"2013-11-13","Spanien",1250,"GKV","2"
"2013-09-30","Indien",1102,"5.1","1"
"2013-09-30","Indien",1102,"5.1","1"
"2013-09-30","Indien",1102,"5.1","1"
"2013-09-30","Indien",1102,"5.1","1"
"2013-09-30","Russland",38426,"ML (GKV)","14"
"2013-09-30","China",1033483,"GKV","2"
"2013-10-01","Deutschland",68,"ML (GKV)","21"
"2013-10-01","Russland",345933,"GKV","2"
"2013-10-01","Russland",257269,"GKV","2"
"2013-10-01","Russland",421444,"GKV","2"
"2013-10-01","Russland",145820,"GKV","2"
"2013-10-01","China",122224,"GKV","2"
"2013-10-07","Oman",9999,"GKV","5"
"2013-10-01","Polen",130000,"GKV","2"
"2013-10-01","Frankreich",1,"ML (GKV)","21"
"2013-10-01","Frankreich",68,"ML (GKV)","21"
"2013-10-07","Oman",9173,"GKV","5"
"2013-10-01","Israel",459189,"GKV","6"
"2013-10-01","China",555000,"GKV","2"
"2013-10-02","Brasilien",457350,"GKV","6"
"2013-10-02","Brasilien",313450,"GKV","6"
"2013-10-02","Indien",1102,"5.1","1"
"2013-10-02","Guatemala",750,"5.1","1"
"2013-10-02","Malaysia",112725,"GKV","2"
"2013-10-02","China",523067,"GKV","2"
"2013-10-04","Malaysia",18700,"GKV","6"
"2013-10-04","Ecuador",34610,"ML (GKV)","10"
"2013-10-04","Marokko",307000,"5.2","2"
"2013-10-04","Deutschland",1824,"GKV","2"
"2013-10-04","China",567368,"GKV","2"
"2014-02-26","Kuwait",4895800,"GKV","5"
"2013-10-07","Kroatien",20405,"GKV","2"
"2013-10-07","China",352385,"GKV","2"
"2013-10-07","Ungarn",512500,"GKV","2"
"2013-10-08","China",925520,"GKV","2"
"2013-10-08","Singapur",766213,"GKV","2"
"2013-10-08","Singapur",394595,"GKV","2"
"2013-10-08","Indien",417384,"GKV","6"
"2013-10-08","Lettland",374178,"GKV","6"
"2013-10-08","China",350888,"GKV","2"
"2013-10-08","Brasilien",24000,"GKV","5"
"2013-10-08","Singapur",4200,"GKV","1"
"2013-10-08","Niederlande",4920,"GKV","0"
"2013-10-08","Niederlande",6500,"GKV","0"
"2013-10-08","China",320000,"GKV","2"
"2013-10-08","Russland",372372,"GKV","2"
"2013-10-09","Russland",671476,"GKV","2"
"2013-10-09","Indien",289683,"GKV","2"
"2013-10-09","Brasilien",86457,"ML (GKV)","10"
"2013-10-10","Kanada",350,"ML (GKV)","1"
"2013-10-10","Taiwan",328000,"GKV","2"
"2013-10-10","Vereinigte Arabische Emirate",63329,"5.1","1"
"2013-10-11","China",491391,"5.1","1"
"2013-10-10","Deutschland",68,"ML (GKV)","21"
"2013-10-10","Niederlande",1,"ML (GKV)","7"
"2013-10-10","Niederlande",1,"ML (GKV)","7"
"2013-10-10","Niederlande",1,"ML (GKV)","7"
"2013-10-11","Russland",94838,"GKV","2"
"2013-10-11","Russland",289800,"GKV","6"
"2013-10-14","China",1020000,"GKV","2"
"2013-10-14","China",1295000,"GKV","2"
"2013-10-14","China",164488,"GKV","7"
"2013-10-14","China",882732,"GKV","2"
"2013-10-16","Russland",199200,"GKV","2"
"2013-10-16","China",105500,"GKV","2"
"2013-10-16","Russland",241800,"GKV","2"
"2013-10-16","China",3000,"GKV","2"
"2013-10-16","China",6700,"GKV","2"
"2013-11-04","China",500000,"GKV","2"
"2013-10-16","Iran",11232,"unbekannt",""
"2013-10-17","Mexiko",18275,"GKV","2"
"2013-10-17","China",633000,"GKV","2"
"2013-10-17","Russland",411866,"GKV","6"
"2013-10-18","Malta",8000,"GKV","5"
"2013-10-17","Kolumbien",110000,"ML (GKV)","4"
"2013-10-17","Mexiko",1770098,"GKV","2"
"2013-10-18","Kanada",9500,"5.1","1"
"2013-10-18","China",256000,"GKV","2"
"2013-10-18","Indien",5000,"GKV","1"
"2013-10-18","Grossbritannien",4680,"ML (GKV)","10"
"2013-10-18","China",650820,"GKV","2"
"2013-10-18","Israel",33500,"GKV","2"
"2013-10-21","Australien",34580,"ML (GKV)","9"
"2013-10-21","Russland",1381377,"GKV","2"
"2013-10-21","Niederlande",1,"ChKV","0"
"2013-10-21","China",3700,"GKV","1"
"2013-10-21","China",540000,"GKV","2"
"2013-10-22","Irak",1000,"ML (GKV)","13"
"2013-10-22","Russland",1436648,"GKV","2"
"2013-10-22","China",5300,"GKV","1"
"2013-10-22","China",7700,"GKV","1"
"2013-10-22","Slowakei",82375,"ML (GKV)","21"
"2013-10-22","China",731000,"GKV","2"
"2013-10-22","Indonesien",25940,"GKV","5"
"2013-10-22","Russland",2536858,"GKV","2"
"2013-10-22","China",7200,"5.1","1"
"2013-10-23","USA",70171,"ML (GKV)","11"
"2013-10-23","China",280000,"GKV","2"
"2013-10-23","Aserbaidschan",50723,"GKV","5"
"2013-10-23","Italien",466971,"GKV","2"
"2013-10-23","Rumänien",538468,"GKV","2"
"2013-10-23","Weissrussland",363292,"GKV","2"
"2013-10-23","Russland",334800,"GKV","2"
"2013-10-23","Kasachstan",7500,"GKV","6"
"2013-10-23","Kasachstan",18600,"GKV","6"
"2013-10-23","Indien",16914,"GKV","6"
"2013-10-23","Indien",20220,"GKV","6"
"2013-10-23","Singapur",6700,"ML (GKV)","4"
"2013-10-23","China",51100,"GKV","3"
"2013-10-24","Mexiko",25585,"GKV","2"
"2013-10-24","Russland",1148837,"GKV","2"
"2013-10-24","Pakistan",22392,"GKV","2"
"2013-10-24","China",225915,"GKV","2"
"2013-11-11","Irak",2500,"5.1","1"
"2013-10-28","China",111639,"GKV","2"
"2013-10-28","Russland",137218,"GKV","3"
"2013-10-31","Russland",1687285,"ML (GKV)","10"
"2013-10-28","Russland",586242,"GKV","2"
"2013-10-28","Indien",2935,"5.1","1"
"2013-10-28","Indien",1430,"5.1","1"
"2013-10-28","Russland",363298,"GKV","2"
"2013-10-28","Indien",17395,"5.1","1"
"2013-12-02","Malaysia",151167,"GKV","2"
"2013-10-29","Saudi-Arabien",328823,"GKV","2"
"2013-10-29","China",1587152,"GKV","2"
"2013-10-29","Saudi-Arabien",328823,"GKV","2"
"2013-10-29","Frankreich",450397,"GKV","2"
"2013-10-29","China",208006,"GKV","2"
"2013-10-30","Pakistan",18328,"GKV","2"
