"","GN","UnterGN","Quartal","Datum","Land","Wert","Verzeichnis","Signatur","Haupttyp","Untertyp","Zusatz","Herkunftsdatei"
"9111","13995",1,"13/02",2013-04-05,"China",315000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9112","13996",1,"13/02",2013-04-08,"China",1004640,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9113","13997",1,"13/02",2013-04-08,"Kroatien",657265,"GKV","2B001a","2","B","001a","Tracker"
"9114","13998",1,"13/02",2013-04-08,"Deutschland",15900,"GKV","1C228","1","C","228","Tracker"
"9115","13999",1,"13/02",2013-04-08,"China",707358,"GKV","2B201b1|2B001c","2","B","201b1","Tracker"
"9116","14000",1,"13/02",2013-04-09,"Serbien",107920,"GKV","2B352b","2","B","352b","Tracker"
"9117","14001",1,"13/02",2013-04-10,"Singapur",439000,"GKV","2B201b1","2","B","201b1","Tracker"
"9118","14002",1,"13/02",2013-04-10,"Singapur",380550,"GKV","2B201b1|2B001c1","2","B","201b1","Tracker"
"9119","14003",1,"13/02",2013-04-09,"Russland",870650,"GKV","6A002c1","6","A","002c1","Tracker"
"9120","14004",1,"13/02",2013-04-09,"China",412000,"GKV","2B001a","2","B","001a","Tracker"
"9121","14005",1,"13/02",2013-04-10,"Russland",387211,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9122","14006",1,"13/02",2013-04-10,"Deutschland",1900,"GKV","2B350i","2","B","350i","Tracker"
"9123","14007",1,"13/02",2013-04-10,"Deutschland",100000,"GKV","0","0","","","Tracker"
"9124","14008",1,"13/02",2013-04-12,"Russland",1415000,"GKV","2B120|7B003","2","B","120","Tracker"
"9125","14009",1,"13/02",2013-04-11,"USA",13351,"ML (GKV)","5d","5","d","","Tracker"
"9126","14010",1,"13/02",2013-04-11,"Deutschland",560,"5.2","5.2","2","","","Tracker"
"9127","14011",1,"13/02",2013-04-11,"China",250688,"GKV","2B201a1","2","B","201a1","Tracker"
"9128","14012",1,"13/02",2013-04-19,"Pakistan",54612,"5.1","5.1","1","","","Tracker"
"9129","14013",1,"13/02",2013-04-11,"China",261620,"GKV","2B001.b2","2","B","001b2","Tracker"
"9130","14014",1,"13/02",2013-04-11,"Iran",10800,"unbekannt","unbekannt","","","","Tracker"
"9131","14015",1,"13/02",2013-04-11,"Russland",208000,"GKV","2B001a","2","B","001a","Tracker"
"9132","14016",1,"13/02",2013-04-19,"China",270937,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9133","14017",1,"13/02",2013-04-12,"Peru",350000,"5.2","5.2","2","","","Tracker"
"9134","14018",1,"13/02",2013-04-12,"Russland",915000,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"9135","14019",1,"13/02",2013-04-12,"Malaysia",10004,"GKV","6A002c1","6","A","002c1","Tracker"
"9136","14020",1,"13/02",2013-04-15,"Taiwan",265000,"GKV","2B201b1","2","B","201b1","Tracker"
"9137","14021",1,"13/02",2013-04-15,"Italien",60000,"ML (GKV)","15d","15","d","","Tracker"
"9138","14022",1,"13/02",2013-04-15,"China",2174795,"GKV","2B201a1|2B001b1","2","B","201a1","Tracker"
"9139","14023",1,"13/02",2013-04-15,"Marokko",2800,"GKV","5A001i","5","A","001i","Tracker"
"9140","14024",1,"13/02",2013-04-19,"China",130374,"GKV","7B003","7","B","003","Tracker"
"9141","14025",1,"13/02",2013-04-16,"Brasilien",637000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9142","14026",1,"13/02",2013-04-16,"Deutschland",3000,"GKV","2B350a3","2","B","350a3","Tracker"
"9143","14027",1,"13/02",2013-04-16,"Deutschland",135000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9144","14028",1,"13/02",2013-04-19,"Polen",177393,"GKV","2B352b","2","B","352b","Tracker"
"9145","14029",1,"13/02",2013-04-16,"Indien",60000,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"9146","14029",2,"13/02",2013-04-16,"Indien",65000,"GKV","2B001a","2","B","001a","Tracker"
"9147","14030",1,"13/02",2013-04-16,"Frankreich",175500,"ML (GKV)","18a","18","a","","Tracker"
"9148","14031",1,"13/02",2013-04-16,"Luxemburg",397725,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9149","14032",1,"13/02",2013-04-16,"Oman",9562,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9150","14033",1,"13/02",2013-04-17,"Indien",364500,"GKV","2B001a","2","B","001a","Tracker"
"9151","14034",1,"13/02",2013-04-17,"Singapur",202852,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9152","14035",1,"13/02",2013-04-17,"Peru",25000,"ML (GKV)","15d","15","d","","Tracker"
"9153","14035",2,"13/02",2013-04-17,"Peru",50000,"ML (GKV)","5b","5","b","","Tracker"
"9154","14035",3,"13/02",2013-04-17,"Peru",55500,"GKV","6A002c1","6","A","002c1","Tracker"
"9155","14035",4,"13/02",2013-04-17,"Peru",7300,"GKV","6A002a3f","6","A","002a3f","Tracker"
"9156","14036",1,"13/02",2013-04-17,"Jordanien",63507,"GKV","2B350.i7","2","B","350i7","Tracker"
"9157","14037",1,"13/02",2013-04-17,"China",75708,"GKV","2B352b","2","B","352b","Tracker"
"9158","14038",1,"13/02",2013-04-18,"Vereinigte Arabische Emirate",8988,"ML (GKV)","14","14","","","Tracker"
"9159","14039",1,"13/02",2013-04-23,"China",71250,"GKV","6A005a5b","6","A","005a5b","Tracker"
"9160","14040",1,"13/02",2013-05-02,"China",332760,"GKV","2B201b1|2B001c1","2","B","201b1","Tracker"
"9161","14041",1,"13/02",2013-04-18,"Saudi-Arabien",4370,"GKV","0C003","0","C","003","Tracker"
"9162","14042",1,"13/02",2013-04-18,"Taiwan",227319,"GKV","2B201a1","2","B","201a1","Tracker"
"9163","14043",1,"13/02",2013-04-18,"Taiwan",199875,"GKV","2B201a1","2","B","201a1","Tracker"
"9164","14044",1,"13/02",2013-04-18,"Mexiko",17690,"GKV","2B352d","2","B","352d","Tracker"
"9165","14045",1,"13/02",2013-04-19,"Israel",8473,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9166","14046",1,"13/02",2013-04-19,"Taiwan",210790,"GKV","2B001a","2","B","001a","Tracker"
"9167","14047",1,"13/02",2013-04-19,"Deutschland",9946,"ML (GKV)","5a","5","a","","Tracker"
"9168","14048",1,"13/02",2013-04-19,"Deutschland",432268,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9169","14049",1,"13/02",2013-04-19,"Deutschland",432268,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9170","14050",1,"13/02",2013-04-19,"Deutschland",23500,"ML (GKV)","5a","5","a","","Tracker"
"9171","14051",1,"13/02",2013-04-22,"Slowenien",500000,"GKV","2B201b|2B001c1","2","B","201b","Tracker"
"9172","14052",1,"13/02",2013-04-22,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9173","14053",1,"13/02",2013-04-22,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9174","14054",1,"13/02",2013-04-22,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9175","14055",1,"13/02",2013-04-22,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9176","14056",1,"13/02",2013-04-22,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9177","14057",1,"13/02",2013-04-22,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9178","14058",1,"13/02",2013-04-22,"Deutschland",388870,"ML (GKV)","5a","5","a","","Tracker"
"9179","14059",1,"13/02",2013-04-22,"Singapur",4200,"GKV","1C231","1","C","231","Tracker"
"9180","14060",1,"13/02",2013-04-23,"Marokko",83009,"GKV","2B352b","2","B","352b","Tracker"
"9181","14061",1,"13/02",2013-04-23,"Indonesien",31950,"GKV","2B350a3","2","B","350a3","Tracker"
"9182","14062",1,"13/02",2013-04-23,"Indonesien",4050,"GKV","2B350d4","2","B","350d4","Tracker"
"9183","14063",1,"13/02",2013-04-23,"Indonesien",300,"GKV","2B350g2","2","B","350g2","Tracker"
"9184","14064",1,"13/02",2013-04-23,"Kaiman-Inseln",7998,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9185","14065",1,"13/02",2013-04-24,"Vietnam",964413,"GKV","5A001i","5","A","001i","Tracker"
"9186","14066",1,"13/02",2013-04-22,"Iran",50,"unbekannt","unbekannt","","","","Tracker"
"9187","14067",1,"13/02",2013-04-25,"Iran",300,"unbekannt","unbekannt","","","","Tracker"
"9188","14068",1,"13/02",2013-04-22,"Iran",20,"unbekannt","unbekannt","","","","Tracker"
"9189","14069",1,"13/02",2013-04-24,"Russland",122402,"GKV","2B001a","2","B","001a","Tracker"
"9190","14070",1,"13/02",2013-04-24,"Russland",79949,"GKV","2B001a","2","B","001a","Tracker"
"9191","14071",1,"13/02",2013-04-24,"Russland",101998,"GKV","2B201a2","2","B","201a2","Tracker"
"9192","14072",1,"13/02",2013-04-24,"Russland",96328,"GKV","2B201a1","2","B","201a1","Tracker"
"9193","14073",1,"13/02",2013-04-24,"Bangladesh",33289,"GKV","2B350d5","2","B","350d5","Tracker"
"9194","14074",1,"13/02",2013-04-24,"China",364928,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9195","14075",1,"13/02",2013-04-24,"China",592922,"GKV","2B201a2|2B001b2","2","B","201a2","Tracker"
"9196","14076",1,"13/02",2013-04-24,"Russland",243380,"GKV","2B001a","2","B","001a","Tracker"
"9197","14077",1,"13/02",2013-04-24,"Russland",179800,"GKV","2B001a","2","B","001a","Tracker"
"9198","14078",1,"13/02",2013-04-24,"Russland",440237,"GKV","2B001a","2","B","001a","Tracker"
"9199","14079",1,"13/02",2013-04-26,"Oman",89531,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9200","14080",1,"13/02",2013-04-25,"Frankreich",145000,"GKV","0B001b14","0","B","001b14","Tracker"
"9201","14081",1,"13/02",2013-04-25,"China",6498,"5.1","5.1","1","","","Tracker"
"9202","14082",1,"13/02",2013-04-25,"Hong Kong",49490,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9203","14083",1,"13/02",2013-04-25,"Israel",23772,"GKV","2B001a1","2","B","001a1","Tracker"
"9204","14084",1,"13/02",2013-04-25,"Russland",316672,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9205","14085",1,"13/02",2013-04-25,"Russland",97756,"GKV","2B201a2","2","B","201a2","Tracker"
"9206","14086",1,"13/02",2013-04-25,"Russland",156210,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"9207","14087",1,"13/02",2013-04-25,"Russland",77429,"GKV","2B201a","2","B","201a","Tracker"
"9208","14088",1,"13/02",2013-05-08,"China",100000,"5.2","5.2","2","","","Tracker"
"9209","14089",1,"13/02",2013-04-26,"Indien",650000,"GKV","2B201b1","2","B","201b1","Tracker"
"9210","14090",1,"13/02",2013-04-26,"Rumänien",1,"5.1","5.1","1","","","Tracker"
"9211","14091",1,"13/02",2013-04-26,"Slowakei",96788,"GKV","2B001a","2","B","001a","Tracker"
"9212","14092",1,"13/02",2013-04-26,"Deutschland",491205,"GKV","2B001a","2","B","001a","Tracker"
"9213","14093",1,"13/02",2013-04-26,"Deutschland",1870,"ML (GKV)","10c2","10","c2","","Tracker"
"9214","14094",1,"13/02",2013-04-29,"Russland",585940,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9215","14095",1,"13/02",2013-04-29,"Russland",371680,"GKV","2B201a|2B001b2","2","B","201a","Tracker"
"9216","14096",1,"13/02",2013-04-29,"Iran",953000,"unbekannt","unbekannt","","","","Tracker"
"9217","14097",1,"13/02",2013-04-29,"Russland",873300,"GKV","2B201a1","2","B","201a1","Tracker"
"9218","14098",1,"13/02",2013-04-30,"Russland",452991,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9219","14099",1,"13/02",2013-04-30,"China",600000,"GKV","2B201b1","2","B","201b1","Tracker"
"9220","14100",1,"13/02",2013-04-30,"Russland",254500,"GKV","2B201a1","2","B","201a1","Tracker"
"9221","14101",1,"13/02",2013-04-30,"Iran",1828,"unbekannt","unbekannt","","","","Tracker"
"9222","14102",1,"13/02",2013-04-30,"Deutschland",9000,"ChKV","1A3","1A","3","","Tracker"
"9223","14103",1,"13/02",2013-05-01,"Slowakei",296010,"GKV","2B001a","2","B","001a","Tracker"
"9224","14104",1,"13/02",2013-05-01,"Russland",84119,"GKV","2B001a","2","B","001a","Tracker"
"9225","14105",1,"13/02",2013-05-01,"Deutschland",3765,"ML (GKV)","5a","5","a","","Tracker"
"9226","14106",1,"13/02",2013-05-01,"Mazedonien",63600,"GKV","2B001a","2","B","001a","Tracker"
"9227","14108",1,"13/02",2013-05-01,"Philippinen",620000,"GKV","2B201b1","2","B","201b1","Tracker"
"9228","14109",1,"13/02",2013-05-02,"Indien",470700,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9229","14110",1,"13/02",2013-05-02,"Brasilien",518445,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9230","14111",1,"13/02",2013-05-02,"Russland",18200,"5.1","5.1","1","","","Tracker"
"9231","14114",1,"13/02",2013-05-02,"Russland",447636,"GKV","2B201b1|2B001c1","2","B","201b1","Tracker"
"9232","14115",1,"13/02",2013-05-02,"Russland",250000,"GKV","2B001a","2","B","001a","Tracker"
"9233","14116",1,"13/02",2013-05-03,"Kolumbien",767000,"GKV","5A001f","5","A","001f","Tracker"
"9234","14117",1,"13/02",2013-05-03,"Tunesien",175000,"5.2","5.2","2","","","Tracker"
"9235","14118",1,"13/02",2013-05-03,"Marokko",307000,"5.2","5.2","2","","","Tracker"
"9236","14119",1,"13/02",2013-05-03,"Brasilien",202447,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9237","14120",1,"13/02",2013-05-03,"Brasilien",313545,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9238","14121",1,"13/02",2013-05-06,"China",2385304,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9239","14122",1,"13/02",2013-05-06,"China",388800,"GKV","7A105","7","A","105","Tracker"
"9240","14123",1,"13/02",2013-05-06,"Saudi-Arabien",807620,"GKV","2B201b|2B001c","2","B","201b","Tracker"
"9241","14124",1,"13/02",2013-05-06,"Slowakei",469318,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9242","14125",1,"13/02",2013-05-06,"Serbien",93000,"5.2","5.2","2","","","Tracker"
"9243","14126",1,"13/02",2013-05-07,"China",1064544,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9244","14127",1,"13/02",2013-05-07,"China",415840,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9245","14128",1,"13/02",2013-05-07,"Chile",203309,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9246","14129",1,"13/02",2013-05-07,"Ungarn",239000,"GKV","2B201b1","2","B","201b1","Tracker"
"9247","14130",1,"13/02",2013-05-07,"Russland",432330,"GKV","2B001a","2","B","001a","Tracker"
"9248","14131",1,"13/02",2013-05-08,"Russland",250110,"GKV","2B201a2","2","B","201a2","Tracker"
"9249","14132",1,"13/02",2013-05-08,"Kroatien",218625,"GKV","2B001a","2","B","001a","Tracker"
"9250","14133",1,"13/02",2013-05-08,"Kroatien",218625,"GKV","2B001a","2","B","001a","Tracker"
"9251","14134",1,"13/02",2013-05-08,"USA",100,"5.1","5.1","1","","","Tracker"
"9252","14135",1,"13/02",2013-05-08,"Indonesien",1500,"GKV","5A001f","5","A","001f","Tracker"
"9253","14136",1,"13/02",2013-05-08,"Algerien",1135000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9254","14137",1,"13/02",2013-05-08,"Indien",11731,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9255","14138",1,"13/02",2013-05-08,"Kuwait",225000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9256","14139",1,"13/02",2013-05-08,"Malaysia",550000,"GKV","2B001a","2","B","001a","Tracker"
"9257","14141",1,"13/02",2013-05-08,"Russland",135460,"GKV","2B001a","2","B","001a","Tracker"
"9258","14142",1,"13/02",2013-05-08,"Mexiko",36264,"GKV","2B352d","2","B","352d","Tracker"
"9259","14143",1,"13/02",2013-05-10,"Uruguay",2975,"5.1","5.1","1","","","Tracker"
"9260","14144",1,"13/02",2013-05-10,"China",1091500,"GKV","2B352b","2","B","352b","Tracker"
"9261","14145",1,"13/02",2013-05-10,"Indonesien",630000,"GKV","2B352b","2","B","352b","Tracker"
"9262","14146",1,"13/02",2013-05-10,"Indien",1320000,"GKV","2B352b","2","B","352b","Tracker"
"9263","14148",1,"13/02",2013-05-13,"Taiwan",340477,"GKV","2B201a1","2","B","201a1","Tracker"
"9264","14149",1,"13/02",2013-05-13,"Deutschland",8400,"GKV","2B350a3","2","B","350a3","Tracker"
"9265","14150",1,"13/02",2013-05-14,"Deutschland",5647,"5.1","5.1","1","","","Tracker"
"9266","14151",1,"13/02",2013-05-15,"Südafrika",10000,"ML (GKV)","1a","1","a","","Tracker"
"9267","14152",1,"13/02",2013-05-14,"China",8635,"5.1","5.1","1","","","Tracker"
"9268","14153",1,"13/02",2013-05-14,"Thailand",575000,"GKV","2B201b1|2B001c2","2","B","201b1","Tracker"
"9269","14154",1,"13/02",2013-05-15,"Russland",1350000,"GKV","2B201b1|2B001c1","2","B","201b1","Tracker"
"9270","14155",1,"13/02",2013-05-15,"Kuwait",27850,"ML (GKV)","4c","4","c","","Tracker"
"9271","14156",1,"13/02",2013-05-15,"Saudi-Arabien",430000,"GKV","2B201b1","2","B","201b1","Tracker"
"9272","14157",1,"13/02",2013-05-15,"China",459809,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9273","14158",1,"13/02",2013-05-15,"Russland",460400,"GKV","2B201b1","2","B","201b1","Tracker"
"9274","14159",1,"13/02",2013-05-15,"Singapur",285433,"GKV","2B001a1|2B001b2","2","B","001a1","Tracker"
"9275","14160",1,"13/02",2013-05-15,"China",263054,"GKV","2B001.b2","2","B","001b2","Tracker"
"9276","14161",1,"13/02",2013-05-17,"Ägypten",2880,"GKV","2B001a","2","B","001a","Tracker"
"9277","14161",2,"13/02",2013-05-17,"Ägypten",12000,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"9278","14162",1,"13/02",2013-05-15,"Israel",5207,"GKV","3A001a10c","3","A","001a10c","Tracker"
"9279","14163",1,"13/02",2013-05-16,"China",453121,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9280","14164",1,"13/02",2013-05-16,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9281","14165",1,"13/02",2013-05-16,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9282","14166",1,"13/02",2013-05-16,"Indien",1102,"5.1","5.1","1","","","Tracker"
"9283","14167",1,"13/02",2013-05-16,"Vereinigte Arabische Emirate",400,"5.1","5.1","1","","","Tracker"
"9284","14168",1,"13/02",2013-05-16,"Mexiko",203778,"GKV","2B001.a","2","B","001a","Tracker"
"9285","14169",1,"13/02",2013-05-16,"Indien",36900,"GKV","2B350d5","2","B","350d5","Tracker"
"9286","14170",1,"13/02",2013-05-17,"Indonesien",470640,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9287","14171",1,"13/02",2013-05-17,"Deutschland",15900,"GKV","1C228","1","C","228","Tracker"
"9288","14172",1,"13/02",2013-05-17,"Algerien",625000,"5.2","5.2","2","","","Tracker"
"9289","14173",1,"13/02",2013-05-17,"Katar",53704,"GKV","3A001g2","3","A","001g2","Tracker"
"9290","14174",1,"13/02",2013-05-17,"Israel",258,"5.1","5.1","1","","","Tracker"
"9291","14175",1,"13/02",2013-05-17,"Taiwan",700000,"GKV","2B201b1","2","B","201b1","Tracker"
"9292","14176",1,"13/02",2013-05-17,"Russland",295200,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9293","14177",1,"13/02",2013-05-21,"Frankreich",920000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9294","14178",1,"13/02",2013-05-21,"Russland",799100,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9295","14179",1,"13/02",2013-05-21,"Kuwait",6987,"5.1","5.1","1","","","Tracker"
"9296","14180",1,"13/02",2013-05-22,"Jordanien",68474,"GKV","2B350i1","2","B","350i1","Tracker"
"9297","14181",1,"13/02",2013-05-22,"China",315000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9298","14182",1,"13/02",2013-05-22,"USA",18000,"GKV","2B352c","2","B","352c","Tracker"
"9299","14183",1,"13/03",2013-07-01,"Kuwait",241500,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9300","14184",1,"13/02",2013-05-22,"Tunesien",305000,"GKV","2B001a","2","B","001a","Tracker"
"9301","14185",1,"13/02",2013-05-22,"Slowakei",190620,"GKV","6A002c1","6","A","002c1","Tracker"
"9302","14185",2,"13/02",2013-05-22,"Slowakei",77996,"GKV","6A002c1","6","A","002c1","Tracker"
"9303","14186",1,"13/02",2013-05-22,"China",535000,"GKV","2B201b1","2","B","201b1","Tracker"
"9304","14190",1,"13/03",2013-07-04,"Algerien",4879406,"GKV","5A001i","5","A","001i","Tracker"
"9305","14192",1,"13/03",2013-07-30,"Pakistan",5390721,"ML (GKV)","9c","9","c","","Tracker"
"9306","14193",1,"13/02",2013-05-23,"Israel",136077,"GKV","2B001a","2","B","001a","Tracker"
"9307","14194",1,"13/02",2013-05-23,"China",432000,"GKV","2B201b1","2","B","201b1","Tracker"
"9308","14195",1,"13/02",2013-05-23,"China",151596,"GKV","7A103a","7","A","103a","Tracker"
"9309","14197",1,"13/02",2013-05-24,"Russland",2294302,"GKV","2B201a1","2","B","201a1","Tracker"
"9310","14198",1,"13/02",2013-05-24,"Aserbaidschan",87200,"GKV","6A002c1","6","A","002c1","Tracker"
"9311","14198",2,"13/02",2013-05-24,"Aserbaidschan",97800,"GKV","6A002c1","6","A","002c1","Tracker"
"9312","14199",1,"13/02",2013-05-24,"Brasilien",2433121,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"9313","14200",1,"13/02",2013-05-24,"Ägypten",63840,"GKV","3A001g2","3","A","001g2","Tracker"
"9314","14201",1,"13/02",2013-05-24,"China",131040,"GKV","3A228c","3","A","228c","Tracker"
"9315","14202",1,"13/02",2013-05-24,"China",13104,"GKV","3A228c","3","A","228c","Tracker"
"9316","14204",1,"13/02",2013-05-27,"Serbien",10147,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9317","14205",1,"13/02",2013-05-27,"China",335070,"GKV","2B350d5","2","B","350d5","Tracker"
"9318","14206",1,"13/02",2013-05-27,"Brasilien",31385,"ML (GKV)","1a","1","a","","Tracker"
"9319","14207",1,"13/02",2013-05-28,"Tansania",9600,"GKV","5A002a1a","5","A","002a1a","Tracker"
"9320","14208",1,"13/02",2013-05-31,"Costa Rica",15600,"5.1","5.1","1","","","Tracker"
"9321","14209",1,"13/02",2013-05-28,"Tschechien",2500,"GKV","5A001i","5","A","001i","Tracker"
"9322","14210",1,"13/02",2013-05-28,"Thailand",95219,"GKV","3A001a10c","3","A","001a10c","Tracker"
"9323","14211",1,"13/02",2013-05-28,"Israel",20918,"GKV","3A001a10c","3","A","001a10c","Tracker"
"9324","14212",1,"13/02",2013-05-28,"Israel",7902,"GKV","3A001a10c","3","A","001a10c","Tracker"
"9325","14213",1,"13/02",2013-05-28,"China",4854662,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9326","14214",1,"13/02",2013-05-28,"Japan",1,"ML (GKV)","22","22","","","Tracker"
"9327","14215",1,"13/02",2013-05-28,"Iran",3341,"unbekannt","unbekannt","","","","Tracker"
"9328","14216",1,"13/02",2013-05-29,"Hong Kong",584376,"GKV","2B001a","2","B","001a","Tracker"
"9329","14217",1,"13/02",2013-05-29,"Brasilien",310000,"GKV","2B352b","2","B","352b","Tracker"
"9330","14218",1,"13/02",2013-05-29,"China",188249,"GKV","2B201a1","2","B","201a1","Tracker"
"9331","14219",1,"13/02",2013-05-29,"Malaysia",617000,"GKV","2B001a","2","B","001a","Tracker"
"9332","14220",1,"13/02",2013-06-04,"China",234175,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"9333","14221",1,"13/02",2013-05-30,"China",420453,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
